num_edges,density,avg_degree,percent_endpoints,energy,second_eigen,unique_eigen,spectral_rad,link_impurity,neighborhood_impurity,avg_closeness,avg_clustering,small_worldness,eccentricity,diameter,radius,%central_nodes,near_native
237,0.098136646,6.771428571,0,(474+0j),(6.37695612005+0j),70,(7.66795247392+0j),0.489451477,3.314285714,0.327280485,0.262645846,2.648926988,5.214285714,5,6,0.314285714,1
234,0.09689441,6.685714286,0,(468+0j),(6.17935966275+0j),70,(7.58325564171+0j),0.487179487,3.257142857,0.318565772,0.256020408,1.885741908,5.557142857,5,6,0.442857143,1
237,0.098136646,6.771428571,0.014285714,(474+0j),(6.24966071078+0j),70,(8.42095566175+0j),0.489451477,3.314285714,0.316444051,0.27334261,2.392662391,5.6,5,6,0.5,1
245,0.101449275,7,0,(490+0j),(6.74582219437+0j),70,(8.92916911914+0j),0.485714286,3.4,0.325800486,0.295555159,1.901862401,5.414285714,5,6,0.342857143,1
235,0.097308489,6.714285714,0,(470+0j),(6.29404512005+0j),70,(7.97614052935+0j),0.480851064,3.228571429,0.320698605,0.27097918,2.415528405,5.528571429,5,6,0.442857143,1
233,0.096480331,6.657142857,0,(466+0j),(6.29550349249+0j),70,(8.29526064616+0j),0.493562232,3.285714286,0.313061737,0.280569986,2.189927613,5.6,5,6,0.471428571,1
232,0.096066253,6.628571429,0,(464+0j),(6.30907369016+0j),70,(7.78495062525+0j),0.478448276,3.171428571,0.309270827,0.287496392,1.83332685,5.714285714,5,6,0.485714286,1
231,0.095652174,6.6,0,(462+0j),(6.22015955442+0j),70,(7.46170007473+0j),0.489177489,3.228571429,0.319973699,0.271477015,1.611529473,5.585714286,5,6,0.528571429,1
226,0.093581781,6.457142857,0,(452+0j),(6.18846141337+0j),70,(7.27217383949+0j),0.486725664,3.142857143,0.314130361,0.277006803,2.215583025,5.628571429,5,6,0.571428571,1
242,0.100207039,6.914285714,0.014285714,(484+0j),(6.71405093415+0j),70,(8.38064782555+0j),0.483471074,3.342857143,0.321610842,0.253294325,2.278126703,5.8,5,6,0.357142857,1
243,0.100621118,6.942857143,0,(486+0j),(6.60058910665+0j),70,(8.576408229+0j),0.485596708,3.371428571,0.3215236,0.280943025,1.887869302,5.514285714,5,6,0.442857143,1
233,0.096480331,6.657142857,0,(466+0j),(6.28443172818+0j),70,(8.2234282838+0j),0.489270386,3.257142857,0.31160661,0.260377242,1.768698827,5.685714286,5,6,0.442857143,1
240,0.099378882,6.857142857,0.014285714,(480+0j),(6.33372007964+0j),70,(8.6918763326+0j),0.4875,3.342857143,0.319815936,0.276903731,1.848124326,5.657142857,5,6,0.457142857,1
237,0.098136646,6.771428571,0,(474+0j),(6.29732660503+0j),70,(8.44336409979+0j),0.497890295,3.371428571,0.314530468,0.271310356,1.649299344,5.614285714,5,6,0.457142857,1
233,0.096480331,6.657142857,0,(466+0j),(6.37520317726+0j),70,(7.97747740921+0j),0.489270386,3.257142857,0.316661467,0.290150484,2.01353245,5.485714286,5,7,0.114285714,1
237,0.098136646,6.771428571,0,(474+0j),(6.25151329778+0j),70,(8.3261077053+0j),0.485232068,3.285714286,0.313673812,0.264118738,2.233647634,5.657142857,5,6,0.471428571,1
213,0.088198758,6.085714286,0.028571429,(426+0j),(6.18986388163+0j),70,(7.30398065155+0j),0.497652582,3.028571429,0.305089703,0.26260771,1.893253547,5.7,5,6,0.457142857,1
253,0.104761905,7.228571429,0,(506+0j),(6.90387736516+0j),70,(8.74317290546+0j),0.470355731,3.4,0.337123988,0.288434343,2.251600007,5.3,5,6,0.342857143,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.32158121636+0j),70,(8.06944798428+0j),0.49137931,3.257142857,0.31908344,0.266121418,1.685994349,5.685714286,5,6,0.428571429,1
225,0.093167702,6.428571429,0,(450+0j),(6.41011909691+0j),70,(7.01383039285+0j),0.484444444,3.114285714,0.303570581,0.268163265,1.954845259,5.985714286,6,7,0.2,1
241,0.099792961,6.885714286,0,(482+0j),(6.52006149398+0j),70,(8.06159624452+0j),0.481327801,3.314285714,0.320017757,0.281489384,2.132730518,5.657142857,5,6,0.542857143,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.3222779804+0j),70,(8.27738576244+0j),0.482758621,3.2,0.316137043,0.253913943,2.54887125,5.885714286,5,6,0.4,1
236,0.097722567,6.742857143,0.014285714,(472+0j),(6.32872482144+0j),70,(8.77299530751+0j),0.483050847,3.257142857,0.316779715,0.266761096,2.034028583,5.7,5,6,0.428571429,1
247,0.102277433,7.057142857,0,(494+0j),(6.762295592+0j),70,(8.64473025952+0j),0.481781377,3.4,0.330425566,0.307695955,1.633741778,5.3,5,6,0.371428571,1
236,0.097722567,6.742857143,0.014285714,(472+0j),(6.35538768674+0j),70,(8.06934784357+0j),0.491525424,3.314285714,0.31148591,0.271291486,2.376772567,5.871428571,5,6,0.385714286,1
224,0.092753623,6.4,0.014285714,(448+0j),(6.36093603608+0j),70,(7.22466633989+0j),0.486607143,3.114285714,0.310149656,0.262106782,1.508716261,5.742857143,5,6,0.442857143,1
230,0.095238095,6.571428571,0,(460+0j),(6.82084996853+0j),70,(7.91888952373+0j),0.469565217,3.085714286,0.304088779,0.288305504,1.953420402,6.085714286,5,6,0.328571429,1
242,0.100207039,6.914285714,0,(484+0j),(6.6017110424+0j),70,(8.27984533635+0j),0.487603306,3.371428571,0.318223967,0.285900845,1.6075735,5.557142857,5,6,0.457142857,1
246,0.101863354,7.028571429,0.014285714,(492+0j),(6.65455638823+0j),70,(8.65236973753+0j),0.467479675,3.285714286,0.335819049,0.28728129,1.931178557,5.185714286,5,6,0.285714286,1
247,0.102277433,7.057142857,0.014285714,(494+0j),(6.88212732265+0j),70,(8.55338353225+0j),0.48582996,3.428571429,0.328413901,0.285121387,1.552785709,5.714285714,5,6,0.328571429,1
234,0.09689441,6.685714286,0.028571429,(468+0j),(6.37769987086+0j),70,(8.08626894966+0j),0.517094017,3.457142857,0.323815517,0.266684427,2.270818293,5.714285714,5,6,0.3,1
226,0.093581781,6.457142857,0.014285714,(452+0j),(6.11480256425+0j),70,(7.64429699414+0j),0.491150442,3.171428571,0.317653389,0.250214389,2.153503337,6.114285714,5,6,0.4,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.36024704135+0j),70,(8.26969367001+0j),0.484978541,3.228571429,0.309742331,0.254922696,2.023327187,6.085714286,5,6,0.414285714,1
224,0.092753623,6.4,0.014285714,(448+0j),(6.72657587673+0j),70,(7.24163974237+0j),0.477678571,3.057142857,0.301014803,0.274789734,2.015201519,5.957142857,5,6,0.485714286,1
229,0.094824017,6.542857143,0,(458+0j),(6.23878429557+0j),70,(7.39965663164+0j),0.493449782,3.228571429,0.314331064,0.270336013,1.716237824,5.7,5,6,0.5,1
239,0.098964803,6.828571429,0,(478+0j),(6.50567735844+0j),70,(8.29281984387+0j),0.493723849,3.371428571,0.323775893,0.278248735,1.804014593,5.385714286,5,6,0.342857143,1
250,0.103519669,7.142857143,0.014285714,(500+0j),(6.84066619847+0j),70,(8.68591077978+0j),0.5,3.571428571,0.332805048,0.280925186,2.119251952,5.628571429,5,6,0.285714286,1
239,0.098964803,6.828571429,0,(478+0j),(6.54085160324+0j),70,(8.12442391766+0j),0.481171548,3.285714286,0.31656064,0.28976912,2.254082169,5.642857143,5,6,0.514285714,1
240,0.099378882,6.857142857,0,(480+0j),(6.29843474392+0j),70,(8.27549651893+0j),0.4875,3.342857143,0.320002718,0.266337789,2.518780904,5.628571429,5,6,0.428571429,1
241,0.099792961,6.885714286,0.014285714,(482+0j),(6.58242134496+0j),70,(9.00568879038+0j),0.502074689,3.457142857,0.320320154,0.282192014,2.391305079,5.728571429,5,6,0.385714286,1
230,0.095238095,6.571428571,0,(460+0j),(6.20038655188+0j),70,(7.70404899764+0j),0.482608696,3.171428571,0.315617567,0.262721088,2.280092707,5.657142857,5,6,0.457142857,1
250,0.103519669,7.142857143,0,(500+0j),(6.65759855231+0j),70,(8.73219485885+0j),0.476,3.4,0.328076235,0.282946022,2.102702387,5.442857143,5,6,0.414285714,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.16683895056+0j),70,(7.89378011204+0j),0.474137931,3.142857143,0.323180099,0.27684395,2.399147787,5.557142857,5,6,0.428571429,1
232,0.096066253,6.628571429,0,(464+0j),(6.34182720468+0j),70,(7.74383715922+0j),0.49137931,3.257142857,0.322391164,0.267850959,1.887685844,5.214285714,5,6,0.314285714,1
234,0.09689441,6.685714286,0,(468+0j),(6.34995692822+0j),70,(8.14112610665+0j),0.508547009,3.4,0.314525664,0.269499072,1.705929794,5.6,5,6,0.471428571,1
238,0.098550725,6.8,0,(476+0j),(6.41105370672+0j),70,(7.78757402452+0j),0.491596639,3.342857143,0.324739133,0.268783756,1.926598131,5.428571429,5,6,0.471428571,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.29521032252+0j),70,(8.2936443381+0j),0.49137931,3.257142857,0.311279105,0.263903319,2.277257484,5.8,5,6,0.428571429,1
235,0.097308489,6.714285714,0.014285714,(470+0j),(6.46043219281+0j),70,(8.35554510154+0j),0.489361702,3.285714286,0.311984689,0.266003917,1.552092975,5.9,5,6,0.414285714,1
236,0.097722567,6.742857143,0,(472+0j),(6.63443890722+0j),70,(7.77957537911+0j),0.478813559,3.228571429,0.314512668,0.294604205,1.861473278,5.542857143,5,6,0.385714286,1
249,0.10310559,7.114285714,0,(498+0j),(6.69834449498+0j),70,(8.54969685961+0j),0.481927711,3.428571429,0.330506184,0.303940425,2.015428727,5.485714286,5,6,0.442857143,1
246,0.101863354,7.028571429,0,(492+0j),(6.75717287219+0j),70,(8.32959754463+0j),0.487804878,3.428571429,0.329976732,0.299382602,2.790647846,5.357142857,5,6,0.457142857,1
232,0.096066253,6.628571429,0,(464+0j),(6.30139971343+0j),70,(8.21589310448+0j),0.487068966,3.228571429,0.31735438,0.289579389,1.768255272,5.585714286,6,6,0.457142857,1
235,0.097308489,6.714285714,0,(470+0j),(6.24209994898+0j),70,(8.31013292454+0j),0.489361702,3.285714286,0.311919879,0.262814884,2.139103683,5.728571429,5,6,0.442857143,1
241,0.099792961,6.885714286,0,(482+0j),(6.35906253223+0j),70,(8.26789695324+0j),0.46473029,3.2,0.322919486,0.289921586,1.910546648,5.485714286,5,6,0.542857143,1
240,0.099378882,6.857142857,0.014285714,(480+0j),(6.33414891918+0j),70,(8.41575127047+0j),0.491666667,3.371428571,0.317415612,0.271179138,1.555720712,5.657142857,5,6,0.457142857,1
244,0.101035197,6.971428571,0.014285714,(488+0j),(6.94262925985+0j),70,(8.30578925727+0j),0.495901639,3.457142857,0.323450669,0.281429602,2.215690116,6.028571429,5,6,0.428571429,1
227,0.093995859,6.485714286,0,(454+0j),(6.3613407313+0j),70,(7.13635539275+0j),0.50660793,3.285714286,0.3114044,0.247040816,2.736074171,5.8,5,6,0.442857143,1
248,0.102691511,7.085714286,0,(496+0j),(6.74525798542+0j),70,(8.28180190345+0j),0.487903226,3.457142857,0.332447874,0.288380588,1.798851184,5.257142857,5,6,0.3,1
230,0.095238095,6.571428571,0,(460+0j),(6.1510945358+0j),70,(7.69294604713+0j),0.486956522,3.2,0.316121209,0.26461142,1.977357654,5.685714286,5,6,0.485714286,1
230,0.095238095,6.571428571,0,(460+0j),(6.1755077952+0j),70,(7.37882479649+0j),0.491304348,3.228571429,0.314149636,0.261053391,1.792440669,5.7,5,6,0.5,1
235,0.097308489,6.714285714,0.014285714,(470+0j),(6.31283078595+0j),70,(8.36637849051+0j),0.485106383,3.257142857,0.31415096,0.28172954,2.319928234,5.671428571,5,6,0.428571429,1
234,0.09689441,6.685714286,0,(468+0j),(6.28929613049+0j),70,(8.13096577798+0j),0.491452991,3.285714286,0.312917636,0.272823129,2.032078662,5.585714286,5,6,0.428571429,1
239,0.098964803,6.828571429,0,(478+0j),(6.32518932554+0j),70,(8.31608982756+0j),0.49790795,3.4,0.31621991,0.268821892,1.973675552,5.628571429,5,6,0.457142857,1
237,0.098136646,6.771428571,0,(474+0j),(6.30887805219+0j),70,(8.33795364588+0j),0.502109705,3.4,0.314752714,0.276457431,2.419697865,5.614285714,5,6,0.457142857,1
227,0.093995859,6.485714286,0,(454+0j),(6.28951619806+0j),70,(7.32039270331+0j),0.50660793,3.285714286,0.315189879,0.263080808,1.759818842,5.542857143,5,6,0.385714286,1
226,0.093581781,6.457142857,0,(452+0j),(6.07011198132+0j),70,(7.72125215538+0j),0.504424779,3.257142857,0.318717238,0.284146568,1.61680057,5.542857143,5,6,0.471428571,1
226,0.093581781,6.457142857,0.014285714,(452+0j),(6.23856484722+0j),70,(7.64609104203+0j),0.495575221,3.2,0.315124084,0.251933622,1.605014991,5.642857143,5,6,0.5,1
233,0.096480331,6.657142857,0,(466+0j),(6.14912690173+0j),70,(7.98686870839+0j),0.489270386,3.257142857,0.317862921,0.266425004,2.080068241,5.614285714,5,6,0.457142857,1
231,0.095652174,6.6,0,(462+0j),(6.28823330478+0j),70,(8.09720968063+0j),0.506493506,3.342857143,0.310627749,0.253233354,2.024475143,5.657142857,5,6,0.457142857,1
255,0.105590062,7.285714286,0,(510+0j),(6.93127292844+0j),70,(8.75938033926+0j),0.482352941,3.514285714,0.335292815,0.284062683,1.856317941,5.357142857,5,6,0.342857143,1
227,0.093995859,6.485714286,0,(454+0j),(6.29800062638+0j),70,(7.92787340211+0j),0.497797357,3.228571429,0.311606332,0.242432488,1.640395833,5.685714286,5,6,0.4,1
236,0.097722567,6.742857143,0.014285714,(472+0j),(6.57948658833+0j),70,(8.44794741903+0j),0.495762712,3.342857143,0.311009519,0.256941868,1.776369841,5.685714286,5,6,0.428571429,1
232,0.096066253,6.628571429,0,(464+0j),(6.23080631567+0j),70,(7.62028327764+0j),0.482758621,3.2,0.321181901,0.249419707,2.247772277,5.557142857,5,6,0.385714286,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.34707690764+0j),70,(8.58127894308+0j),0.489270386,3.257142857,0.313757343,0.256331288,1.689229346,5.814285714,5,6,0.414285714,1
246,0.101863354,7.028571429,0,(492+0j),(6.75388276386+0j),70,(8.22783806627+0j),0.479674797,3.371428571,0.326102343,0.275795712,1.675132913,5.414285714,5,6,0.371428571,1
240,0.099378882,6.857142857,0,(480+0j),(6.5711265711+0j),70,(8.35123384182+0j),0.491666667,3.371428571,0.315113119,0.281950113,2.202088359,5.728571429,5,6,0.428571429,1
241,0.099792961,6.885714286,0,(482+0j),(6.31697691837+0j),70,(8.4143484936+0j),0.481327801,3.314285714,0.319072223,0.281380049,2.130319756,5.628571429,5,6,0.428571429,1
256,0.106004141,7.314285714,0,(512+0j),(6.78453466918+0j),70,(9.03382963589+0j),0.49609375,3.628571429,0.33647509,0.294343038,1.646403509,5.385714286,5,6,0.371428571,1
233,0.096480331,6.657142857,0,(466+0j),(6.17228264313+0j),70,(7.66601491758+0j),0.497854077,3.314285714,0.32128929,0.28711479,2.117576515,5.428571429,5,7,0.057142857,1
225,0.093167702,6.428571429,0,(450+0j),(6.05345508773+0j),70,(7.95898841697+0j),0.497777778,3.2,0.316486247,0.251727479,2.622776422,5.714285714,5,6,0.485714286,1
230,0.095238095,6.571428571,0.014285714,(460+0j),(6.23002645933+0j),70,(8.19343641505+0j),0.486956522,3.2,0.308651026,0.252361369,1.718541849,5.914285714,5,6,0.414285714,1
244,0.101035197,6.971428571,0,(488+0j),(6.61568150692+0j),70,(8.42876931273+0j),0.487704918,3.4,0.3273888,0.277161648,1.548920525,5.485714286,5,6,0.357142857,1
234,0.09689441,6.685714286,0,(468+0j),(6.25252961907+0j),70,(8.14783504319+0j),0.495726496,3.314285714,0.311036223,0.273233354,1.818487418,5.671428571,5,6,0.471428571,1
227,0.093995859,6.485714286,0,(454+0j),(6.34392562582+0j),70,(7.42370376462+0j),0.484581498,3.142857143,0.304725993,0.259183673,2.433347417,6.128571429,5,6,0.414285714,1
236,0.097722567,6.742857143,0,(472+0j),(6.25827930675+0j),70,(8.37002455885+0j),0.491525424,3.314285714,0.313194398,0.252059369,2.050185294,5.842857143,5,6,0.457142857,1
241,0.099792961,6.885714286,0.014285714,(482+0j),(6.74464845131+0j),70,(8.44727420701+0j),0.473029046,3.257142857,0.327374706,0.280956821,1.828941863,5.5,5,6,0.414285714,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.4618038405+0j),70,(7.81170543093+0j),0.489270386,3.257142857,0.323621754,0.247294372,1.934294081,5.742857143,5,6,0.328571429,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.28687396252+0j),70,(8.14603266799+0j),0.49137931,3.257142857,0.310744066,0.266054422,2.413012657,5.785714286,5,6,0.385714286,1
229,0.094824017,6.542857143,0,(458+0j),(6.16230444937+0j),70,(8.00924834906+0j),0.489082969,3.2,0.319646476,0.274012495,1.69352528,5.485714286,5,6,0.528571429,1
233,0.096480331,6.657142857,0,(466+0j),(6.38899179952+0j),70,(7.63704111846+0j),0.484978541,3.228571429,0.320980131,0.293567306,2.103762706,5.428571429,5,6,0.471428571,1
228,0.094409938,6.514285714,0,(456+0j),(6.28783886306+0j),70,(7.57368026699+0j),0.49122807,3.2,0.313725176,0.25750773,2.215272685,5.6,5,6,0.371428571,1
250,0.103519669,7.142857143,0,(500+0j),(6.69906983379+0j),70,(8.50521212354+0j),0.492,3.514285714,0.329132679,0.286787895,2.481075777,5.4,5,6,0.385714286,1
238,0.098550725,6.8,0,(476+0j),(6.46985462476+0j),70,(7.91484380963+0j),0.495798319,3.371428571,0.324115277,0.293206555,1.762675536,5.571428571,5,6,0.314285714,1
241,0.099792961,6.885714286,0,(482+0j),(6.34879788267+0j),70,(8.2623610143+0j),0.497925311,3.428571429,0.328734868,0.278475572,1.858414911,5.442857143,5,6,0.4,1
238,0.098550725,6.8,0,(476+0j),(6.58645914105+0j),70,(8.38367890868+0j),0.491596639,3.342857143,0.315251924,0.257863327,1.768373245,5.728571429,5,6,0.428571429,1
229,0.094824017,6.542857143,0,(458+0j),(6.40958986513+0j),70,(7.46680890149+0j),0.484716157,3.171428571,0.317077589,0.253116883,1.967510296,5.6,5,6,0.4,1
232,0.096066253,6.628571429,0,(464+0j),(6.38662233582+0j),70,(8.11765698487+0j),0.478448276,3.171428571,0.323521188,0.288763062,1.654405117,5.442857143,5,6,0.414285714,1
240,0.099378882,6.857142857,0,(480+0j),(6.56520941125+0j),70,(8.193410581+0j),0.5,3.428571429,0.315847964,0.289371264,2.257508333,5.6,5,7,0.157142857,1
231,0.095652174,6.6,0.014285714,(462+0j),(6.2216510655+0j),70,(8.30440775854+0j),0.489177489,3.228571429,0.312593136,0.247998985,2.067285506,6.428571429,5,6,0.342857143,1
249,0.10310559,7.114285714,0.014285714,(498+0j),(6.61829006672+0j),70,(8.71195828666+0j),0.477911647,3.4,0.330579714,0.288868512,1.905755921,5.485714286,5,6,0.342857143,1
240,0.099378882,6.857142857,0,(480+0j),(6.43696187621+0j),70,(8.19097041789+0j),0.495833333,3.4,0.326859531,0.279978514,1.97524344,5.357142857,5,6,0.428571429,1
222,0.091925466,6.342857143,0,(444+0j),(6.28771811563+0j),70,(7.26857078094+0j),0.486486486,3.085714286,0.311284147,0.293594104,2.347066006,5.657142857,5,6,0.5,1
235,0.097308489,6.714285714,0,(470+0j),(6.19912404471+0j),70,(7.84720956829+0j),0.485106383,3.257142857,0.322901808,0.257339724,2.286282968,5.571428571,5,6,0.4,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.29395881684+0j),70,(8.31259599273+0j),0.493562232,3.285714286,0.311771391,0.269073387,2.279461467,5.7,5,6,0.457142857,1
235,0.097308489,6.714285714,0,(470+0j),(6.13599468808+0j),70,(8.38189195442+0j),0.480851064,3.228571429,0.322689149,0.271563595,2.158362678,5.542857143,5,6,0.428571429,1
237,0.098136646,6.771428571,0.014285714,(474+0j),(6.44915021175+0j),70,(8.27595282525+0j),0.493670886,3.342857143,0.314610787,0.266548134,1.627630287,6.071428571,5,6,0.371428571,1
240,0.099378882,6.857142857,0,(480+0j),(6.6525714415+0j),70,(8.12808369051+0j),0.470833333,3.228571429,0.326689621,0.274249639,2.244951694,5.271428571,5,6,0.342857143,1
233,0.096480331,6.657142857,0,(466+0j),(6.39845379871+0j),70,(8.00420796032+0j),0.506437768,3.371428571,0.311878566,0.271113173,1.899889435,5.657142857,5,7,0.157142857,1
239,0.098964803,6.828571429,0,(478+0j),(6.58138987462+0j),70,(8.37365529585+0j),0.493723849,3.371428571,0.315952512,0.28125335,1.910868152,5.557142857,5,6,0.471428571,1
240,0.099378882,6.857142857,0,(480+0j),(6.39981380131+0j),70,(7.94131781998+0j),0.491666667,3.371428571,0.328880665,0.274205318,2.457498891,5.357142857,5,6,0.342857143,1
226,0.093581781,6.457142857,0,(452+0j),(6.1067534665+0j),70,(7.81638776174+0j),0.477876106,3.085714286,0.314840194,0.2636745,2.010708579,5.6,6,6,0.5,1
239,0.098964803,6.828571429,0,(478+0j),(6.37673831976+0j),70,(8.40832975777+0j),0.493723849,3.371428571,0.316108769,0.255981241,1.431981223,5.771428571,5,6,0.428571429,1
241,0.099792961,6.885714286,0,(482+0j),(6.4998296873+0j),70,(8.23411500965+0j),0.489626556,3.371428571,0.321033532,0.273061145,1.570731923,5.457142857,5,6,0.371428571,1
234,0.09689441,6.685714286,0.014285714,(468+0j),(6.27728295895+0j),70,(8.3318730792+0j),0.482905983,3.228571429,0.318511206,0.273218924,1.990739593,5.757142857,5,6,0.328571429,1
231,0.095652174,6.6,0.014285714,(462+0j),(6.18863410606+0j),70,(8.13770370449+0j),0.480519481,3.171428571,0.316385685,0.259219352,2.344495178,5.7,5,6,0.485714286,1
233,0.096480331,6.657142857,0,(466+0j),(6.19383135087+0j),70,(8.23941482508+0j),0.489270386,3.257142857,0.312080092,0.251684189,2.005739061,5.842857143,5,6,0.457142857,1
243,0.100621118,6.942857143,0,(486+0j),(6.54756475612+0j),70,(8.02385998562+0j),0.477366255,3.314285714,0.326566025,0.288476761,1.952561705,5.3,5,6,0.371428571,1
230,0.095238095,6.571428571,0.014285714,(460+0j),(6.22127267718+0j),70,(7.96524289887+0j),0.5,3.285714286,0.316180547,0.262926121,2.134149687,5.614285714,5,6,0.457142857,1
242,0.100207039,6.914285714,0,(484+0j),(6.49411653117+0j),70,(8.32899499416+0j),0.487603306,3.371428571,0.326190242,0.2845537,2.46646792,5.557142857,5,6,0.457142857,1
242,0.100207039,6.914285714,0,(484+0j),(6.6430681473+0j),70,(8.18140978999+0j),0.487603306,3.371428571,0.324078774,0.277399347,2.217060125,5.242857143,5,6,0.314285714,1
242,0.100207039,6.914285714,0,(484+0j),(6.46972113315+0j),70,(8.33385137451+0j),0.487603306,3.371428571,0.3290654,0.278531389,2.352376071,5.471428571,6,6,0.4,1
233,0.096480331,6.657142857,0.028571429,(466+0j),(6.1882475236+0j),70,(7.96132132669+0j),0.480686695,3.2,0.323095991,0.267713873,1.658663432,5.6,5,6,0.457142857,1
230,0.095238095,6.571428571,0,(460+0j),(6.13444174322+0j),70,(7.31671724267+0j),0.504347826,3.314285714,0.315886759,0.263979592,1.965100984,5.528571429,5,6,0.442857143,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.58642482168+0j),70,(7.66986059053+0j),0.487068966,3.228571429,0.318808433,0.249821686,1.706646248,5.914285714,5,6,0.414285714,1
